hour,minutes,count,대여/반납,holiday,weather,Rain,Month,AM/PM,Day_w,Time
0,0,13,-1,2,-15,0,1,1,6,0:00
0,30,12.33333333,-1,2,-15,0,1,1,6,0:30
2,30,11,-1,2,-15.3,0,1,1,6,2:30
3,30,11,0,2,-15.3,0,1,1,6,3:30
4,30,12,1,2,-15.3,0,1,1,6,4:30
8,0,12.5,1,2,-15.9,0,1,1,6,8:00
9,0,13,0,2,-15.1,0,1,1,6,9:00
9,30,14.6,3,2,-15.1,0,1,1,6,9:30
10,0,15,-1,2,-12.3,0,1,1,6,10:00
10,30,14.66666667,0,2,-12.3,0,1,1,6,10:30
11,0,15,0,2,-9.6,0,1,1,6,11:00
11,30,15,0,2,-9.6,0,1,1,6,11:30
12,0,15.75,1,2,-7.7,0,1,2,6,12:00
12,30,17.33333333,3,2,-7.7,0,1,2,6,12:30
13,0,19.25,1,2,-6.6,0,1,2,6,13:00
13,30,22,3,2,-6.6,0,1,2,6,13:30
14,0,22.11111111,1,2,-4.1,0,1,2,6,14:00
14,30,26.125,4,2,-4.1,0,1,2,6,14:30
15,0,29,1,2,-3.7,0,1,2,6,15:00
17,30,29.66666667,1,2,-4.6,0,1,2,6,17:30
18,0,31,1,2,-6.6,0,1,2,6,18:00
18,30,31.66666667,1,2,-6.6,0,1,2,6,18:30
19,0,32.5,1,2,-7.1,0,1,2,6,19:00
19,30,23.5,1,2,-7.1,0,1,2,6,19:30
20,0,22.25,3,2,-7.6,0,1,2,6,20:00
21,0,23.28571429,1,2,-7.9,0,1,2,6,21:00
21,30,24.2,0,2,-7.9,0,1,2,6,21:30
22,0,26,2,2,-7.8,0,1,2,6,22:00
23,0,26.33333333,1,2,-7.6,0,1,2,6,23:00
23,30,24.6,-4,2,-7.6,0,1,2,6,23:30
0,0,23,0,2,-7.5,0,1,1,7,0:00
0,30,22,-2,2,-7.5,0,1,1,7,0:30
1,0,20.5,-1,2,-7.5,0,1,1,7,1:00
1,30,20.33333333,0,2,-7.5,0,1,1,7,1:30
2,0,20,0,2,-7.8,0,1,1,7,2:00
3,0,18.33333333,-2,2,-7.7,0,1,1,7,3:00
3,30,18.33333333,1,2,-7.7,0,1,1,7,3:30
6,30,18,-1,2,-7.8,0,1,1,7,6:30
7,0,18,0,2,-8,0,1,1,7,7:00
8,0,18,0,2,-8.1,0,1,1,7,8:00
8,30,19,1,2,-8.1,0,1,1,7,8:30
9,30,18,-1,2,-7.8,0,1,1,7,9:30
10,0,19.42857143,3,2,-5.9,0,1,1,7,10:00
10,30,22,1,2,-5.9,0,1,1,7,10:30
11,0,22.33333333,0,2,-4.6,0,1,1,7,11:00
11,30,22,0,2,-4.6,0,1,1,7,11:30
12,0,22.83333333,2,2,-3.5,0,1,2,7,12:00
12,30,25.85714286,4,2,-3.5,0,1,2,7,12:30
13,0,28.5,1,2,-2.4,0,1,2,7,13:00
13,30,30.33333333,2,2,-2.4,0,1,2,7,13:30
14,0,32.28571429,3,2,-1.5,0,1,2,7,14:00
14,30,13.75,-1,2,-1.5,0,1,2,7,14:30
15,0,12,-1,2,-1.9,0,1,2,7,15:00
15,30,11.83333333,0,2,-1.9,0,1,2,7,15:30
16,0,10.83333333,-2,2,-2.1,0,1,2,7,16:00
16,30,9.666666667,-1,2,-2.1,0,1,2,7,16:30
17,0,8,-1,2,-3.8,0,1,2,7,17:00
17,30,7,-1,2,-3.8,0,1,2,7,17:30
18,30,4.8,-2,2,-4.9,0,1,2,7,18:30
19,0,4,-1,2,-6,0,1,2,7,19:00
19,30,2.75,-2,2,-6,0,1,2,7,19:30
20,0,3.4,1,2,-7,0,1,2,7,20:00
20,30,4.5,2,2,-7,0,1,2,7,20:30
21,0,6.333333333,1,2,-7.3,0,1,2,7,21:00
21,30,6,0,2,-7.3,0,1,2,7,21:30
22,0,5,-1,2,-7.9,0,1,2,7,22:00
22,30,4.2,-1,2,-7.9,0,1,2,7,22:30
23,30,3,-1,2,-8.7,0,1,2,7,23:30
0,0,2,-1,2,-9.3,0,1,1,8,0:00
0,30,2,0,1,-9.3,0,1,1,1,0:30
1,30,2,0,1,-9.8,0,1,1,1,1:30
3,30,2.5,1,1,-9.8,0,1,1,1,3:30
4,0,3.5,1,1,-9.9,0,1,1,1,4:00
6,30,4.5,1,1,-10.9,0,1,1,1,6:30
7,0,5.75,2,1,-11.1,0,1,1,1,7:00
7,30,8.75,4,1,-11.1,0,1,1,1,7:30
8,0,13,5,1,-11.5,0,1,1,1,8:00
8,30,20.57142857,8,1,-11.5,0,1,1,1,8:30
9,0,25.45454545,3,1,-10.8,0,1,1,1,9:00
9,30,28.8,4,1,-10.8,0,1,1,1,9:30
10,0,31.75,2,1,-9.5,0,1,1,1,10:00
10,30,32,-1,1,-9.5,0,1,1,1,10:30
11,0,32,0,1,-8.1,0,1,1,1,11:00
11,30,32.5,1,1,-8.1,0,1,1,1,11:30
12,0,34,1,1,-7.3,0,1,2,1,12:00
12,30,29.66666667,0,1,-7.3,0,1,2,1,12:30
13,0,20,0,1,-6.9,0,1,2,1,13:00
13,30,19,-1,1,-6.9,0,1,2,1,13:30
14,0,20,1,1,-5.7,0,1,2,1,14:00
14,30,19,-1,1,-5.7,0,1,2,1,14:30
15,0,17.25,-2,1,-5.2,0,1,2,1,15:00
15,30,16,-1,1,-5.2,0,1,2,1,15:30
16,0,17,2,1,-5.5,0,1,2,1,16:00
17,0,17.5,-1,1,-5.7,0,1,2,1,17:00
17,30,17,0,1,-5.7,0,1,2,1,17:30
18,0,17.71428571,1,1,-6.6,0,1,2,1,18:00
18,30,16.5,-2,1,-6.6,0,1,2,1,18:30
19,0,16.25,0,1,-7.1,0,1,2,1,19:00
19,30,13.8,-3,1,-7.1,0,1,2,1,19:30
20,0,12.85714286,0,1,-7.4,0,1,2,1,20:00
20,30,13,0,1,-7.4,0,1,2,1,20:30
21,0,12,-1,1,-7.7,0,1,2,1,21:00
21,30,12,0,1,-7.7,0,1,2,1,21:30
22,0,12,0,1,-8.8,0,1,2,1,22:00
22,30,11.5,-1,1,-8.8,0,1,2,1,22:30
23,0,10.2,0,1,-9.4,0,1,2,1,23:00
23,30,10,-1,1,-9.4,0,1,2,1,23:30
0,0,10,0,1,-10,0,1,1,2,0:00
0,30,9,-1,1,-10,0,1,1,2,0:30
1,0,8,-1,1,-10.4,0,1,1,2,1:00
1,30,8,0,1,-10.4,0,1,1,2,1:30
2,30,6.5,-2,1,-10.6,0,1,1,2,2:30
3,0,6,0,1,-10.7,0,1,1,2,3:00
3,30,6.5,1,1,-10.7,0,1,1,2,3:30
4,30,6,-1,1,-11.1,0,1,1,2,4:30
